adjudication_instance_id,adjudication_id,incident_id,document_id,event_id,session_type,incident_family,accused_driver_number,affected_driver_numbers,location_model_reviewed,lap_model_reviewed,incident_lap_candidate,incident_lap_basis,incident_lap_window_min,incident_lap_window_max,possible_accused_laps,clock_lower_utc,clock_upper_utc,clock_mapping_basis,referral_episode_id,referral_link_status,referral_link_score,message_lap_upper_bound,message_lap_last,race_control_process_statuses,race_control_messages_json,first_lap_candidate,wet_track_candidate,safety_car_restart_candidate,attacker_line_candidate,overlap_candidate,corner_phase_candidate,control_error_candidate,context_evidence_json,context_review_status,timing_review_status,context_reviewer_id,context_reviewed_at,context_review_notes
adjudication-seed-fia-2024-usa-2de48d9656fa-01,adj-b0fa781c22c3b3f8,incident-src-b0fa781c22c3b3f8,fia-2024-usa-2de48d9656fa,2024-usa,Race,gaining_advantage_off_track,4,1,Turn 12,,,unresolved,52,53,52|53,2024-10-20T20:32:00+00:00,2024-10-20T20:33:00+00:00,fia_clock_lap_interval,referral-5dddf3d59517fdd4,high_confidence_algorithmic,15.0,53.0,56.0,noted|investigation|sanction_announced,"[""TURN 12 INCIDENT INVOLVING CARS 4 (NOR) AND 1 (VER) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: TURN 12 INCIDENT INVOLVING CARS 4 (NOR) AND 1 (VER) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 4 (NOR) - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",False,False,False,outside,unknown,apex,False,"{""attacker_line"": [""Car 4 was overtaking Car 1 on the outside, but was not level with Car 1 at the apex."", ""A 5 second penalty is imposed instead of the 10 second penalty recommended in the guidelines because having committed to the overtaking move on the outside the driver of Car 4 had little alternative other than to leave the track because of the proximity of Car 1 which had also left the track.""], ""corner_phase"": [""Car 4 was overtaking Car 1 on the outside, but was not level with Car 1 at the apex.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2024-usa-7a56202d170c-01,adj-607fddba182aaa3f,incident-src-607fddba182aaa3f,fia-2024-usa-7a56202d170c,2024-usa,Race,forcing_off_track,22,23,Turn 12,,27,fia_incident_clock_single_lap_interval,27,27,27,2024-10-20T19:51:00+00:00,2024-10-20T19:52:00+00:00,fia_clock_lap_interval,referral-2772618399cf2939,high_confidence_algorithmic,15.0,32.0,35.0,noted|investigation|sanction_announced,"[""TURN 12 INCIDENT INVOLVING CARS 22 (TSU) AND 23 (ALB) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: TURN 12 INCIDENT INVOLVING CARS 22 (TSU) AND 23 (ALB) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK""]",False,False,False,inside,unknown,unknown,False,"{""attacker_line"": [""The Driving Standard Guidelines provide that when overtaking on the inside the driver must not force the other car off the track and must leave a fair and acceptable width for the car being overtaken.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2024-usa-7e333c44293a-01,adj-278d019dd7501a79,incident-src-278d019dd7501a79,fia-2024-usa-7e333c44293a,2024-usa,Race,forcing_off_track,63,77,Turn 12,,13,fia_incident_clock_single_lap_interval,13,13,13,2024-10-20T19:27:00+00:00,2024-10-20T19:28:00+00:00,fia_clock_lap_interval,referral-ede2de6e3c65a58e,high_confidence_algorithmic,15.0,14.0,15.0,noted|investigation|sanction_announced,"[""TURN 12 INCIDENT INVOLVING CARS 63 (RUS) AND 77 (BOT) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: TURN 12 INCIDENT INVOLVING CARS 63 (RUS) AND 77 (BOT) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 63 (RUS) - FORCING ANOTHER DRIVER OFF THE TRACK""]",False,False,False,inside,unknown,unknown,False,"{""attacker_line"": [""The Driving Standard Guidelines provide that when overtaking on the inside the driver must not force the other car off the track and must leave a fair and acceptable width for the car being overtaken.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2024-usa-4828e63a6c32-01,adj-649fecee52ee4f6f,incident-src-649fecee52ee4f6f,fia-2024-usa-4828e63a6c32,2024-usa,Sprint,forcing_off_track,81,10,Turn 12,,,unresolved,4,5,4|5,2024-10-19T18:10:00+00:00,2024-10-19T18:11:00+00:00,fia_clock_lap_interval,referral-6a3c5175c9dfcfb2,high_confidence_algorithmic,15.0,7.0,11.0,noted|investigation|sanction_announced,"[""TURN 12 INCIDENT INVOLVING CARS 81 (PIA) AND 10 (GAS) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: TURN 12 INCIDENT INVOLVING CARS 81 (PIA) AND 10 (GAS) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 81 (PIA) - FORCING ANOTHER DRIVER OFF THE TRACK""]",False,False,False,inside,unknown,unknown,False,"{""attacker_line"": [""The Driving Standard Guidelines provide that when overtaking on the inside the driver must not force the other car off the track and must leave a fair and acceptable width for the car being overtaken.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2024-usa-9eecf3efc1f8-01,adj-84b5a008e264b8d6,incident-src-84b5a008e264b8d6,fia-2024-usa-9eecf3efc1f8,2024-usa,Sprint,gaining_advantage_off_track,20,22,Turn 11,1,1,model_reviewed_source_or_timing,1,1,1,2024-10-19T18:04:00+00:00,2024-10-19T18:05:00+00:00,fia_clock_lap_interval,referral-afa9f92716d1e589,candidate_pending_review,10.0,2.0,5.0,noted|investigation|no_further_action,"[""TURN 11 INCIDENT INVOLVING CAR 20 (MAG) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: TURN 11 INCIDENT INVOLVING CAR 20 (MAG) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: TURN 11 INCIDENT INVOLVING CAR 20 (MAG) NO FURTHER ACTION - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",True,False,False,unknown,unknown,apex,False,"{""corner_phase"": [""Car 22 was attempting to overtake Car 20 and was, according to the Driving Standard Guidelines, in a position to do so, however after the apex the driver of Car 22 did not allow Car 20 “a fair and acceptable width..from the apex to the exit of the corner” as specified in those Guidelines.""], ""first_lap"": [""Car 20 left the track whilst Car 22 was attempting to overtake in Turn 11 on Lap 1.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2024-usa-f7d16a7e6e6e-01,adj-c40383a758a57293,incident-src-c40383a758a57293,fia-2024-usa-f7d16a7e6e6e,2024-usa,Sprint,gaining_advantage_off_track,22,81,Turn 12,,13,fia_incident_clock_single_lap_interval,13,13,13,2024-10-19T18:24:00+00:00,2024-10-19T18:25:00+00:00,fia_clock_lap_interval,referral-aed537de38666d4c,high_confidence_algorithmic,15.0,15.0,16.0,noted|investigation|no_further_action,"[""TURN 12 INCIDENT INVOLVING CARS 22 (TSU) AND 81 (PIA) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: TURN 12 INCIDENT INVOLVING CARS 22 (TSU) AND 81 (PIA) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: TURN 12 INCIDENT INVOLVING CARS 22 (TSU) AND 81 (PIA) NO FURTHER ACTION - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2025-abu-5a289d5d001e-01,adj-c87d6a167a0b882c,incident-src-c87d6a167a0b882c,fia-2025-abu-5a289d5d001e,2025-abu,Race,multiple_defensive_moves,87,18,Turn 9,,58,fia_incident_clock_single_lap_interval,58,58,58,2025-12-07T14:30:00+00:00,2025-12-07T14:31:00+00:00,fia_clock_lap_interval,referral-fad6a092c255e93e,candidate_pending_review,12.0,56.0,58.0,noted|investigation|sanction_announced,"[""TURN 8 INCIDENT INVOLVING CARS 18 (STR) AND 55 (SAI) NOTED"", ""UPDATE: TURN 8 INCIDENT INVOLVING CARS 18 (STR) AND 55 (SAI) NOTED - MORE THAN ONE CHANGE OF DIRECTION"", ""FIA STEWARDS: TURN 8 INCIDENT INVOLVING CARS 18 (STR) AND 55 (SAI) UNDER INVESTIGATION - MORE THAN ONE CHANGE OF DIRECTION"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 18 (STR) - MORE THAN ONE CHANGE OF DIRECTION"", ""TURN 8 INCIDENT INVOLVING CARS 87 (BEA) AND 18 (STR) NOTED - MORE THAN ONE CHANGE OF DIRECTION"", ""FIA STEWARDS: TURN 8 INCIDENT INVOLVING CARS 87 (BEA) AND 18 (STR) UNDER INVESTIGATION - MORE THAN ONE CHANGE OF DIRECTION"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 87 (BEA) - MORE THAN ONE CHANGE OF DIRECTION""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2025-abu-90b14b4ed0c9-01,adj-862c5abf64138d26,incident-src-862c5abf64138d26,fia-2025-abu-90b14b4ed0c9,2025-abu,Race,gaining_advantage_off_track,4,22,,,23,fia_incident_clock_single_lap_interval,23,23,23,2025-12-07T13:37:00+00:00,2025-12-07T13:38:00+00:00,fia_clock_lap_interval,referral-cb1899c706c559e8,candidate_pending_review,10.0,24.0,30.0,noted|investigation|no_further_action,"[""TURN 5 INCIDENT INVOLVING CARS 22 (TSU) AND 4 (NOR) NOTED"", ""UPDATE: TURN 5 INCIDENT INVOLVING CARS 22 (TSU) AND 4 (NOR) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK"", ""TURN 5 INCIDENT INVOLVING CARS 4 (NOR) AND 22 (TSU) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 22 (TSU) AND 4 (NOR) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 4 (NOR) AND 22 (TSU) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 4 (NOR) AND 22 (TSU) NO FURTHER ACTION - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2025-abu-9913dc5c7021-01,adj-e4777c2ca2dcd628,incident-src-e4777c2ca2dcd628,fia-2025-abu-9913dc5c7021,2025-abu,Race,causing_collision,27,10,,,1,fia_incident_clock_single_lap_interval,1,1,1,2025-12-07T13:04:00+00:00,2025-12-07T13:05:00+00:00,fia_clock_lap_interval,referral-a54b06fbd1bfe5dc,high_confidence_algorithmic,13.0,6.0,10.0,noted|investigation|no_further_action,"[""TURN 5 INCIDENT INVOLVING CARS 10 (GAS) AND 27 (HUL) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 10 (GAS) AND 27 (HUL) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 10 (GAS) AND 27 (HUL) NO FURTHER ACTION - CAUSING A COLLISION""]",True,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2025-abu-9c20002be5b0-01,adj-e6d0642f2d104bf2,incident-src-e6d0642f2d104bf2,fia-2025-abu-9c20002be5b0,2025-abu,Race,causing_collision,10,27,,,1,fia_incident_clock_single_lap_interval,1,1,1,2025-12-07T13:04:00+00:00,2025-12-07T13:05:00+00:00,fia_clock_lap_interval,referral-a54b06fbd1bfe5dc,high_confidence_algorithmic,13.0,6.0,10.0,noted|investigation|no_further_action,"[""TURN 5 INCIDENT INVOLVING CARS 10 (GAS) AND 27 (HUL) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 10 (GAS) AND 27 (HUL) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 10 (GAS) AND 27 (HUL) NO FURTHER ACTION - CAUSING A COLLISION""]",True,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2025-abu-af797fd2ecc9-01,adj-cdd3611fe7080482,incident-src-cdd3611fe7080482,fia-2025-abu-af797fd2ecc9,2025-abu,Race,multiple_defensive_moves,18,55,Turn 9,,,unresolved,54,55,54|55,2025-12-07T14:24:00+00:00,2025-12-07T14:25:00+00:00,fia_clock_lap_interval,referral-fad6a092c255e93e,candidate_pending_review,12.0,56.0,58.0,noted|investigation|sanction_announced,"[""TURN 8 INCIDENT INVOLVING CARS 18 (STR) AND 55 (SAI) NOTED"", ""UPDATE: TURN 8 INCIDENT INVOLVING CARS 18 (STR) AND 55 (SAI) NOTED - MORE THAN ONE CHANGE OF DIRECTION"", ""FIA STEWARDS: TURN 8 INCIDENT INVOLVING CARS 18 (STR) AND 55 (SAI) UNDER INVESTIGATION - MORE THAN ONE CHANGE OF DIRECTION"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 18 (STR) - MORE THAN ONE CHANGE OF DIRECTION"", ""TURN 8 INCIDENT INVOLVING CARS 87 (BEA) AND 18 (STR) NOTED - MORE THAN ONE CHANGE OF DIRECTION"", ""FIA STEWARDS: TURN 8 INCIDENT INVOLVING CARS 87 (BEA) AND 18 (STR) UNDER INVESTIGATION - MORE THAN ONE CHANGE OF DIRECTION"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 87 (BEA) - MORE THAN ONE CHANGE OF DIRECTION""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2025-abu-bfa018c9c8e1-01,adj-d9617718c7032a69,incident-src-d9617718c7032a69,fia-2025-abu-bfa018c9c8e1,2025-abu,Race,multiple_defensive_moves,22,4,,,23,fia_incident_clock_single_lap_interval,23,23,23,2025-12-07T13:37:00+00:00,2025-12-07T13:38:00+00:00,fia_clock_lap_interval,referral-252f827b1c76a06d,ambiguous_pending_review,8.0,29.0,36.0,sanction_announced,"[""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 22 (TSU) - MORE THAN ONE CHANGE OF DIRECTION"", ""FIA STEWARDS: PENALTY SERVED - 5 SECOND TIME PENALTY FOR CAR 22 (TSU) - MORE THAN ONE CHANGE OF DIRECTION""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2025-aut-1b2cf15490ab-01,adj-dc3cbf1b2175e95d,incident-src-dc3cbf1b2175e95d,fia-2025-aut-1b2cf15490ab,2025-aut,Race,causing_collision,12,1|30,Turn 3,1,1,model_reviewed_source_or_timing,1,1,1,2025-06-29T13:18:00+00:00,2025-06-29T13:19:00+00:00,fia_clock_lap_interval,referral-5dcd77f0eab66ae4,candidate_pending_review,11.0,3.0,4.0,noted|post_session_investigation,"[""TURN 3 INCIDENT INVOLVING CARS 12 (ANT) AND 1 (VER) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 12 (ANT) AND 1 (VER) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION""]",True,False,False,inside,unknown,unknown,False,"{""attacker_line"": [""Taking evasive action led to the car having less grip on the dirty inside line and therefore he was not able to decelerate the car in a way to avoid the collision with Car 1.""], ""first_lap"": [""The Stewards determine that, although the incident happened in Lap 1, no other cars influenced the incident and the driver of Car 12 is fully at fault."", ""Therefore the more lenient approach to judging Lap 1 incidents has not been applied in this case.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2025-aut-3666395a2885-01,adj-2197497836f6c46a,incident-src-2197497836f6c46a,fia-2025-aut-3666395a2885,2025-aut,Race,forcing_off_track,22,18,Turn 3,,,unresolved,14,15,14|15,2025-06-29T13:36:00+00:00,2025-06-29T13:37:00+00:00,fia_clock_lap_interval,referral-d9524c3d0ce7c389,candidate_pending_review,12.0,17.0,21.0,noted|investigation|no_further_action,"[""TURN 3 INCIDENT INVOLVING CARS 22 (TSU) AND 18 (STR) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 22 (TSU) AND 18 (STR) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 22 (TSU) AND 18 (STR) NO FURTHER ACTION - CAUSING A COLLISION""]",False,False,False,inside,front_axle_ahead,apex,False,"{""attacker_line"": [""Car 22 overtook Car 18 on the inside in Turn 3.""], ""corner_phase"": [""Car 22 had its front axle ahead of the mirror of Car 18 prior to and at the apex, the driver was in full control of the car from entry to apex and completed the overtake on track using a reasonable racing line.""], ""overlap"": [""Car 22 had its front axle ahead of the mirror of Car 18 prior to and at the apex, the driver was in full control of the car from entry to apex and completed the overtake on track using a reasonable racing line.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2025-aut-41aebded7db6-01,adj-1651c96225ee4d5c,incident-src-1651c96225ee4d5c,fia-2025-aut-41aebded7db6,2025-aut,Race,causing_collision,22,43,Turn 4,,30,fia_incident_clock_single_lap_interval,30,30,30,2025-06-29T13:55:00+00:00,2025-06-29T13:56:00+00:00,fia_clock_lap_interval,referral-f8ec31dc5b84851c,high_confidence_algorithmic,15.0,32.0,33.0,noted|investigation|sanction_announced,"[""TURN 4 INCIDENT INVOLVING CARS 22 (TSU) AND 43 (COL) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 4 INCIDENT INVOLVING CARS 22 (TSU) AND 43 (COL) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 22 (TSU) - CAUSING A COLLISION""]",False,False,False,inside,front_axle_ahead,apex,False,"{""attacker_line"": [""Car 22 attempted an overtake on the inside on Car 43 into Turn 4 and both cars collided after the apex.""], ""corner_phase"": [""Car 22 attempted an overtake on the inside on Car 43 into Turn 4 and both cars collided after the apex.""], ""overlap"": [""The Stewards determine that the driver of Car 22 was fully at fault as the front axle of Car 22 never got ahead of the mirrors of Car 43 before the collision.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2025-aut-5f0b9bc97e16-01,adj-f304cec4c251df69,incident-src-f304cec4c251df69,fia-2025-aut-5f0b9bc97e16,2025-aut,Race,forcing_off_track,43,87,Turn 3,,,unresolved,3,4,3|4,2025-06-29T13:23:00+00:00,2025-06-29T13:24:00+00:00,fia_clock_lap_interval,referral-a1614dad1d58f891,candidate_pending_review,12.0,6.0,10.0,noted|investigation|no_further_action,"[""TURN 3 INCIDENT INVOLVING CARS 43 (COL) AND 87 (BEA) NOTED"", ""FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 43 (COL) AND 87 (BEA) UNDER INVESTIGATION"", ""FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 43 (COL) AND 87 (BEA) NO FURTHER ACTION""]",False,False,False,outside,front_axle_ahead,apex,False,"{""attacker_line"": [""Car 87 attempted an overtake on the outside on Car 43 into Turn 3, but did not have its front axle ahead of the front axle of Car 43 at the apex as required by the Driving Standards Guidelines."", ""Therefore the Stewards determine that Car 43 was entitled to use the regular racing line without the necessity to leave space for Car 87 on the outside and Car 87 had to concede.""], ""corner_phase"": [""Car 87 attempted an overtake on the outside on Car 43 into Turn 3, but did not have its front axle ahead of the front axle of Car 43 at the apex as required by the Driving Standards Guidelines.""], ""overlap"": [""Car 87 attempted an overtake on the outside on Car 43 into Turn 3, but did not have its front axle ahead of the front axle of Car 43 at the apex as required by the Driving Standards Guidelines.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2025-aut-a1f29843f018-01,adj-10a1869690dc7622,incident-src-10a1869690dc7622,fia-2025-aut-a1f29843f018,2025-aut,Race,forcing_off_track,43,81|22,Turn 3,,,unresolved,52,53,52|53,2025-06-29T14:22:00+00:00,2025-06-29T14:23:00+00:00,fia_clock_lap_interval,referral-dd5749e17e3644b1,high_confidence_algorithmic,13.0,54.0,57.0,noted|investigation|sanction_announced,"[""TURN 3 INCIDENT INVOLVING CARS 43 (COL) AND 81 (PIA) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 43 (COL) AND 81 (PIA) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 43 (COL) - FORCING ANOTHER DRIVER OFF THE TRACK""]",False,False,False,inside,unknown,unknown,False,"{""attacker_line"": [""However, after exiting Turn 3, Car 43 forced Car 81 off track on the inside.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2025-aze-0d1070d6a1c6-01,adj-94d8c357c79994c4,incident-src-94d8c357c79994c4,fia-2025-aze-0d1070d6a1c6,2025-aze,Race,causing_collision,23,43,Turn 5,,17,fia_incident_clock_single_lap_interval,17,17,17,2025-09-21T11:37:00+00:00,2025-09-21T11:38:00+00:00,fia_clock_lap_interval,referral-8fb16f079cf7e00b,high_confidence_algorithmic,15.0,19.0,19.0,noted|investigation|sanction_announced,"[""TURN 5 INCIDENT INVOLVING CARS 23 (ALB) AND 43 (COL) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 23 (ALB) AND 43 (COL) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 23 (ALB) - CAUSING A COLLISION""]",False,False,False,inside,unknown,unknown,False,"{""attacker_line"": [""Entering Turn 5 Car 23 attempted to overtake Car 43 on the inside however did not have his front axle level with the mirror of Car 43, Car 43 was in control and taking the normal racing line, therefore Car 23 did not have the right to the corner and accordingly was wholly responsible for the collision.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2025-bhr-03bfd7816342-01,adj-ccae0d70c41eed34,incident-src-ccae0d70c41eed34,fia-2025-bhr-03bfd7816342,2025-bhr,Race,causing_collision,30,27,Turn 1,,,unresolved,40,41,40|41,2025-04-13T16:12:00+00:00,2025-04-13T16:13:00+00:00,fia_clock_lap_interval,referral-05b94ced9330672f,high_confidence_algorithmic,15.0,50.0,54.0,noted|investigation|sanction_announced,"[""TURN 1 INCIDENT INVOLVING CARS 30 (LAW) AND 27 (HUL) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 30 (LAW) AND 27 (HUL) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 30 (LAW) - CAUSING A COLLISION""]",False,False,False,inside,unknown,apex,True,"{""attacker_line"": [""At the approach to Turn 1, Car 30 attempted to overtake Car 27 on the inside, however missed the apex of the corner, hence was unable to take a normal racing line and consequently collided with the side of Car 27.""], ""control_error"": [""At the approach to Turn 1, Car 30 attempted to overtake Car 27 on the inside, however missed the apex of the corner, hence was unable to take a normal racing line and consequently collided with the side of Car 27.""], ""corner_phase"": [""At the approach to Turn 1, Car 30 attempted to overtake Car 27 on the inside, however missed the apex of the corner, hence was unable to take a normal racing line and consequently collided with the side of Car 27.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2025-bhr-732dd8183412-01,adj-f343c8d3c1915d9d,incident-src-f343c8d3c1915d9d,fia-2025-bhr-732dd8183412,2025-bhr,Race,causing_collision,30,18,"Turns 2, 1",,32,fia_incident_clock_single_lap_interval,32,32,32,2025-04-13T15:56:00+00:00,2025-04-13T15:57:00+00:00,fia_clock_lap_interval,referral-d74c2a82eb30d908,high_confidence_algorithmic,13.0,38.0,41.0,noted|investigation|sanction_announced,"[""TURN 2 INCIDENT INVOLVING CARS 30 (LAW) AND 18 (STR) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 30 (LAW) AND 18 (STR) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 30 (LAW) - CAUSING A COLLISION""]",False,False,False,unknown,unknown,apex,False,"{""corner_phase"": [""Car 30 overtook Car 18 in Turn 1, however lost momentum by missing the apex, then Car 18 having taken a better exit was in front at the entry to Turn 2 and was entitled to racing room at that corner.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2025-bhr-fadfd5ceb9c2-01,adj-55f2f483dc86216e,incident-src-55f2f483dc86216e,fia-2025-bhr-fadfd5ceb9c2,2025-bhr,Race,forcing_off_track,55,12,Turn 10,,,unresolved,36,37,36|37,2025-04-13T16:05:00+00:00,2025-04-13T16:06:00+00:00,fia_clock_lap_interval,referral-8e68cf4763be7ba9,high_confidence_algorithmic,15.0,42.0,44.0,noted|investigation|sanction_announced,"[""TURN 10 INCIDENT INVOLVING CARS 55 (SAI) AND 12 (ANT) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: TURN 10 INCIDENT INVOLVING CARS 55 (SAI) AND 12 (ANT) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 55 (SAI) - FORCING ANOTHER DRIVER OFF THE TRACK""]",False,False,False,unknown,unknown,apex,False,"{""corner_phase"": [""At the entry to Turn 10 Car 55 locked the front wheels and understeered towards Car 12, missing the apex and forcing Car 12 off the track.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2025-can-acdc79e65cc6-01,adj-bfdfb2effacad54c,incident-src-bfdfb2effacad54c,fia-2025-can-acdc79e65cc6,2025-can,Race,causing_collision,4,81,,,,unresolved,66,67,66|67,2025-06-15T19:27:00+00:00,2025-06-15T19:28:00+00:00,fia_clock_lap_interval,referral-f49e8069307abb3e,candidate_pending_review,11.0,70.0,70.0,noted|post_session_investigation,"[""START/FINISH STRAIGHT INCIDENT INVOLVING CARS 4 (NOR) AND 81 (PIA) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: START/FINISH STRAIGHT INCIDENT INVOLVING CARS 4 (NOR) AND 81 (PIA) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
