adjudication_instance_id,adjudication_id_final,incident_id_final,document_id,event_id,season,session_type_final,incident_family_final,accused_driver_number_final,affected_driver_numbers_final,fault_language_final,outcome_family_final,penalty_seconds_final,penalty_points_final,grid_places_final,guideline_regime,review_status,incident_lap_candidate,incident_lap_basis,first_lap_candidate,wet_track_candidate,safety_car_restart_candidate,attacker_line_candidate,overlap_candidate,corner_phase_candidate,control_error_candidate,context_review_status,sanction_outcome,fault_established_model_review,conduct_release_status
adjudication-seed-fia-2023-can-79ff129eac93-01,adj-59a7fa0595802b73,incident-src-59a7fa0595802b73,fia-2023-can-79ff129eac93,2023-can,2023,Race,causing_collision,21,20,no_conclusion,no_further_action,,,,internal_driving_guidelines,model_reviewed_agree,,unresolved,False,False,False,inside,unknown,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2023-esp-d60c194c8ff7-01,adj-b762034ba93ba8b3,incident-src-b762034ba93ba8b3,fia-2023-esp-d60c194c8ff7,2023-esp,2023,Race,forcing_off_track,22,24,no_conclusion,time_penalty,5,1,,internal_driving_guidelines,model_reviewed_corrected,56,fia_incident_clock_single_lap_interval,False,False,False,unknown,unknown,apex,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2023-gbr-c357ab019929-01,adj-f17f068e5fcade97,incident-src-f17f068e5fcade97,fia-2023-gbr-c357ab019929,2023-gbr,2023,Race,causing_collision,18,10,no_conclusion,time_penalty,5,2,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,unknown,unknown,apex,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2023-hun-0707a92a8ea9-01,adj-c8f5cfeb2f7e6b47,incident-src-c8f5cfeb2f7e6b47,fia-2023-hun-0707a92a8ea9,2023-hun,2023,Race,causing_collision,24,3,no_conclusion,time_penalty,5,2,,internal_driving_guidelines,model_reviewed_corrected,1,fia_incident_clock_single_lap_interval,True,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2023-ita-06048f646efe-01,adj-c44453d1de46285e,incident-src-c44453d1de46285e,fia-2023-ita-06048f646efe,2023-ita,2023,Race,causing_collision,2,77,no_conclusion,time_penalty,5,2,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,inside,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2023-ita-695ef0d50644-01,adj-54e879286ae14a87,incident-src-54e879286ae14a87,fia-2023-ita-695ef0d50644,2023-ita,2023,Race,gaining_advantage_off_track,63,31,not_applicable,time_penalty,5,,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,inside,unknown,apex,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2023-ita-c07ce16b4e46-01,adj-aa926d6db0e47df5,incident-src-aa926d6db0e47df5,fia-2023-ita-c07ce16b4e46,2023-ita,2023,Race,causing_collision,44,81,no_conclusion,time_penalty,5,2,,internal_driving_guidelines,model_reviewed_corrected,41,fia_incident_clock_single_lap_interval,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2023-ita-de884677f296-01,adj-abd5652e3930b04c,incident-src-abd5652e3930b04c,fia-2023-ita-de884677f296,2023-ita,2023,Race,gaining_advantage_off_track,81,40,not_applicable,time_penalty,5,,,internal_driving_guidelines,model_reviewed_corrected,49,fia_incident_clock_single_lap_interval,False,False,False,unknown,unknown,apex,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2023-jpn-45592291a09c-01,adj-478d73ac843b6a2b,incident-src-478d73ac843b6a2b,fia-2023-jpn-45592291a09c,2023-jpn,2023,Race,causing_collision,11,20,predominantly_to_blame,time_penalty,5,2,,internal_driving_guidelines,model_reviewed_agree,12,fia_incident_clock_single_lap_interval,False,False,False,inside,alongside,unknown,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
adjudication-seed-fia-2023-jpn-ce0c4d6ce752-01,adj-ac7b841c1ea1648e,incident-src-ac7b841c1ea1648e,fia-2023-jpn-ce0c4d6ce752,2023-jpn,2023,Race,causing_collision,2,77,predominantly_to_blame,time_penalty,5,2,,internal_driving_guidelines,model_reviewed_agree,5,fia_incident_clock_single_lap_interval,False,False,False,outside,alongside,unknown,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
adjudication-seed-fia-2023-lvs-477cbe1a4d5c-01,adj-d7ab78271e2eba13,incident-src-d7ab78271e2eba13,fia-2023-lvs-477cbe1a4d5c,2023-lvs,2023,Race,forcing_off_track,1,16,no_conclusion,time_penalty,5,2,,internal_driving_guidelines,model_reviewed_corrected,1,race_control_explicit_lap_candidate_link,True,False,False,unknown,unknown,apex,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2023-lvs-a4a270ae6fd0-01,adj-13ca9edd8c45db6f,incident-src-13ca9edd8c45db6f,fia-2023-lvs-a4a270ae6fd0,2023-lvs,2023,Race,causing_collision,63,1,no_conclusion,time_penalty,5,2,,internal_driving_guidelines,model_reviewed_corrected,25,fia_incident_clock_single_lap_interval,False,False,False,unknown,alongside,apex,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2023-mco-4b0df1c86e92-01,adj-dddf2d8d47ab0fc0,incident-src-dddf2d8d47ab0fc0,fia-2023-mco-4b0df1c86e92,2023-mco,2023,Race,causing_collision,27,,no_conclusion,time_penalty,5,2,,internal_driving_guidelines,model_reviewed_corrected,1,fia_incident_clock_single_lap_interval,True,False,False,inside,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2023-mco-714f0af99f3c-01,adj-fbe0c3835d72fcf2,incident-src-fbe0c3835d72fcf2,fia-2023-mco-714f0af99f3c,2023-mco,2023,Race,unsafe_rejoin,63,11,no_conclusion,time_penalty,5,2,,internal_driving_guidelines,model_reviewed_corrected,55,fia_incident_clock_single_lap_interval,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2023-mex-1b2fb3ec7748-01,adj-dc4289d79e963b95,incident-src-dc4289d79e963b95,fia-2023-mex-1b2fb3ec7748,2023-mex,2023,Race,causing_collision,81,22,no_conclusion,no_further_action,,,,internal_driving_guidelines,model_reviewed_agree,,unresolved,False,False,False,unknown,unknown,apex,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2023-mex-35cdf2b38073-01,adj-34174de921925489,incident-src-34174de921925489,fia-2023-mex-35cdf2b38073,2023-mex,2023,Race,causing_collision,22,81,no_conclusion,no_further_action,,,,internal_driving_guidelines,model_reviewed_agree,,unresolved,False,False,False,unknown,unknown,apex,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2023-mex-6b86d52dd897-01,adj-2d49e6748d813e58,incident-src-2d49e6748d813e58,fia-2023-mex-6b86d52dd897,2023-mex,2023,Race,causing_collision,22,81,no_conclusion,no_further_action,,,,internal_driving_guidelines,model_reviewed_agree,,unresolved,False,False,False,unknown,alongside,apex|exit,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2023-mex-8f576b6655ce-01,adj-2e96bcd611e65b6d,incident-src-2e96bcd611e65b6d,fia-2023-mex-8f576b6655ce,2023-mex,2023,Race,causing_collision,77,18,predominantly_to_blame,time_penalty,5,2,,internal_driving_guidelines,model_reviewed_agree,66,fia_incident_clock_single_lap_interval,False,False,False,unknown,unknown,exit,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
adjudication-seed-fia-2023-mex-9aa5ef85abc1-01,adj-ad1abaf93ca48981,incident-src-ad1abaf93ca48981,fia-2023-mex-9aa5ef85abc1,2023-mex,2023,Race,causing_collision,81,22,no_conclusion,no_further_action,,,,internal_driving_guidelines,model_reviewed_agree,,unresolved,False,False,False,unknown,alongside,apex|exit,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2023-ned-26a60af9f412-01,adj-43692d4605090feb,incident-src-43692d4605090feb,fia-2023-ned-26a60af9f412,2023-ned,2023,Race,causing_collision,22,63,predominantly_to_blame,time_penalty,5,2,,internal_driving_guidelines,model_reviewed_agree,,unresolved,False,False,False,ambiguous_both_lines_mentioned,unknown,unknown,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
adjudication-seed-fia-2023-qat-002060120e1b-01,adj-2bb6a3e3238bf797,incident-group-3d3328a390c3ac33,fia-2023-qat-002060120e1b,2023-qat,2023,Sprint,causing_collision,11,27|31,no_conclusion,no_further_action,,,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,outside,alongside,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2023-qat-04250e16f5a2-01,adj-f5b1f1c51a022137,incident-src-f5b1f1c51a022137,fia-2023-qat-04250e16f5a2,2023-qat,2023,Race,causing_collision,44,63,no_conclusion,no_further_action,,,,internal_driving_guidelines,model_reviewed_agree,1,model_reviewed_source_or_timing,True,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2023-qat-8a64aec7daf5-01,adj-3963f9cb2db8ec33,incident-group-3d3328a390c3ac33,fia-2023-qat-8a64aec7daf5,2023-qat,2023,Sprint,causing_collision,31,11|27,no_conclusion,no_further_action,,,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,outside,alongside,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2023-qat-925cce82b462-01,adj-b485215d0d2901c7,incident-src-b485215d0d2901c7,fia-2023-qat-925cce82b462,2023-qat,2023,Race,unsafe_rejoin,14,16,no_conclusion,reprimand,,,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2023-qat-9b045d16fdac-01,adj-be81901bac03674e,incident-group-3d3328a390c3ac33,fia-2023-qat-9b045d16fdac,2023-qat,2023,Sprint,causing_collision,27,11|31,no_conclusion,no_further_action,,,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,outside,alongside,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2023-sgp-f4e066ac44c1-01,adj-1eae245c11ac871f,incident-src-1eae245c11ac871f,fia-2023-sgp-f4e066ac44c1,2023-sgp,2023,Race,causing_collision,11,23|40,predominantly_to_blame,time_penalty,5,1,,internal_driving_guidelines,model_reviewed_agree,,unresolved,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
adjudication-seed-fia-2023-usa-0349556641dc-01,adj-935cbd4cd614af87,incident-src-935cbd4cd614af87,fia-2023-usa-0349556641dc,2023-usa,2023,Sprint,gaining_advantage_off_track,23,81,not_applicable,no_further_action,,,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,unknown,alongside,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2023-usa-233ee024e884-01,adj-69521e50d0d556b6,incident-src-69521e50d0d556b6,fia-2023-usa-233ee024e884,2023-usa,2023,Sprint,gaining_advantage_off_track,63,81,not_applicable,time_penalty,5,,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,outside,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2023-usa-4b0f79bc4886-01,adj-0b22a250d896b161,incident-src-0b22a250d896b161,fia-2023-usa-4b0f79bc4886,2023-usa,2023,Race,gaining_advantage_off_track,18,2,not_applicable,no_further_action,,,,internal_driving_guidelines,model_reviewed_corrected,26,fia_incident_clock_single_lap_interval,False,False,False,ambiguous_both_lines_mentioned,alongside,apex,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2023-usa-cf78524f4683-01,adj-b34bfbde37e56841,incident-src-b34bfbde37e56841,fia-2023-usa-cf78524f4683,2023-usa,2023,Sprint,forcing_off_track,24,20,no_conclusion,no_further_action,,,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,unknown,alongside,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2023-usa-f78ade45f844-01,adj-b05ba7caf0f910d9,incident-src-b05ba7caf0f910d9,fia-2023-usa-f78ade45f844,2023-usa,2023,Sprint,gaining_advantage_off_track,24,20,not_applicable,time_penalty,5,,,internal_driving_guidelines,model_reviewed_corrected,13,fia_incident_clock_single_lap_interval,False,False,False,inside,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-abu-1738c094dc27-01,adj-2e20778ef64918d5,incident-src-2e20778ef64918d5,fia-2024-abu-1738c094dc27,2024-abu,2024,Race,causing_collision,77,20,no_conclusion,grid_penalty,,3,5,internal_driving_guidelines,model_reviewed_corrected,30,fia_incident_clock_single_lap_interval,False,False,False,inside,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-abu-4ec5bc83f9fa-01,adj-8ca9eb32832537c5,incident-src-8ca9eb32832537c5,fia-2024-abu-4ec5bc83f9fa,2024-abu,2024,Race,causing_collision,1,81,wholly_to_blame,time_penalty,10,2,,internal_driving_guidelines,model_reviewed_agree,1,fia_incident_clock_single_lap_interval,True,False,False,inside,alongside,apex,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
adjudication-seed-fia-2024-abu-62aed0693198-01,adj-5b76f9299c3d25a5,incident-src-5b76f9299c3d25a5,fia-2024-abu-62aed0693198,2024-abu,2024,Race,causing_collision,77,11,wholly_to_blame,time_penalty,10,2,,internal_driving_guidelines,model_reviewed_agree,1,model_reviewed_source_or_timing,True,False,False,inside,unknown,unknown,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
adjudication-seed-fia-2024-abu-b8e37d9fdbe9-01,adj-b6f8f8dea3be57fe,incident-src-b6f8f8dea3be57fe,fia-2024-abu-b8e37d9fdbe9,2024-abu,2024,Race,causing_collision,81,43,wholly_to_blame,time_penalty,10,2,,internal_driving_guidelines,model_reviewed_agree,,unresolved,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
adjudication-seed-fia-2024-aut-0da607b84c40-01,adj-5005242a503c9174,incident-src-5005242a503c9174,fia-2024-aut-0da607b84c40,2024-aut,2024,Race,causing_collision,1,4,predominantly_to_blame,time_penalty,10,2,,internal_driving_guidelines,model_reviewed_agree,,unresolved,False,False,False,unknown,alongside,unknown,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
adjudication-seed-fia-2024-aut-1386e9236666-01,adj-f388f903abd92138,incident-src-f388f903abd92138,fia-2024-aut-1386e9236666,2024-aut,2024,Sprint,forcing_off_track,27,14,no_conclusion,time_penalty,10,2,,internal_driving_guidelines,model_reviewed_corrected,21,fia_incident_clock_single_lap_interval,False,False,False,unknown,unknown,apex,True,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-aut-4b3df85c59ad-01,adj-330069d582c20001,incident-src-330069d582c20001,fia-2024-aut-4b3df85c59ad,2024-aut,2024,Race,gaining_advantage_off_track,44,55,not_applicable,no_further_action,,,,internal_driving_guidelines,model_reviewed_corrected,1,fia_incident_clock_single_lap_interval,True,False,False,unknown,alongside,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-aut-4d4962053c25-01,adj-b361bfe26bd9fde2,incident-src-b361bfe26bd9fde2,fia-2024-aut-4d4962053c25,2024-aut,2024,Race,causing_collision,14,24,wholly_to_blame,time_penalty,10,2,,internal_driving_guidelines,model_reviewed_agree,,unresolved,False,False,False,inside,unknown,apex,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
adjudication-seed-fia-2024-aze-51d6849b52fb-01,adj-4d9543b8ee4e354b,incident-src-4d9543b8ee4e354b,fia-2024-aze-51d6849b52fb,2024-aze,2024,Race,causing_collision,11,55,racing_incident,no_further_action,,,,internal_driving_guidelines,model_reviewed_agree,50,model_reviewed_source_or_timing,False,False,False,unknown,unknown,apex,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-aze-ebeab05b8b9a-01,adj-94905942bca0fa49,incident-src-94905942bca0fa49,fia-2024-aze-ebeab05b8b9a,2024-aze,2024,Race,causing_collision,55,11,racing_incident,no_further_action,,,,internal_driving_guidelines,model_reviewed_agree,50,model_reviewed_source_or_timing,False,False,False,unknown,unknown,apex,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-can-119e41abd9ba-01,adj-e0e2c5e41cf687bb,incident-src-e0e2c5e41cf687bb,fia-2024-can-119e41abd9ba,2024-can,2024,Race,gaining_advantage_off_track,4,63|81|1,not_applicable,no_further_action,,,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-can-2d45bb0945a9-01,adj-08975f5bf7e53df4,incident-group-1f0e1655ef842f90,fia-2024-can-2d45bb0945a9,2024-can,2024,Race,causing_collision,81,63,no_conclusion,no_further_action,,,,internal_driving_guidelines,model_reviewed_agree,,unresolved,False,False,False,outside,alongside,apex,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-can-546aad3f9319-01,adj-d710238ee5f893bf,incident-group-1f0e1655ef842f90,fia-2024-can-546aad3f9319,2024-can,2024,Race,causing_collision,63,81,no_conclusion,no_further_action,,,,internal_driving_guidelines,model_reviewed_agree,,unresolved,False,False,False,outside,alongside,apex,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-chn-4196fcc2964f-01,adj-d73632383a18fd68,incident-src-d73632383a18fd68,fia-2024-chn-4196fcc2964f,2024-chn,2024,Race,forcing_off_track,18,27,no_conclusion,no_further_action,,,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,unknown,alongside,apex,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-chn-6d2ca4d46d70-01,adj-e6937a3f0184649f,incident-src-e6937a3f0184649f,fia-2024-chn-6d2ca4d46d70,2024-chn,2024,Race,causing_collision,20,22,predominantly_to_blame,time_penalty,10,2,,internal_driving_guidelines,model_reviewed_agree,27,fia_incident_clock_single_lap_interval,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
adjudication-seed-fia-2024-chn-b693963070bc-01,adj-f8191026c986c048,incident-src-f8191026c986c048,fia-2024-chn-b693963070bc,2024-chn,2024,Race,forcing_off_track,23,10,no_conclusion,no_further_action,,,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,unknown,alongside,apex,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-chn-d3b9af164caf-01,adj-1b908ee0c8888db7,incident-src-1b908ee0c8888db7,fia-2024-chn-d3b9af164caf,2024-chn,2024,Sprint,causing_collision,14,55,no_conclusion,time_penalty,10,3,,internal_driving_guidelines,model_reviewed_corrected,16,fia_incident_clock_single_lap_interval,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-chn-e03c15c85429-01,adj-a3a2dc88b46fb907,incident-src-a3a2dc88b46fb907,fia-2024-chn-e03c15c85429,2024-chn,2024,Race,causing_collision,18,3,predominantly_to_blame,time_penalty,10,2,,internal_driving_guidelines,model_reviewed_agree,,unresolved,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
adjudication-seed-fia-2024-hun-3048d0b101d3-01,adj-776eb15ec333fda5,incident-src-776eb15ec333fda5,fia-2024-hun-3048d0b101d3,2024-hun,2024,Race,gaining_advantage_off_track,1,4|81,not_applicable,no_further_action,,,,internal_driving_guidelines,model_reviewed_corrected,1,fia_incident_clock_single_lap_interval,True,False,False,unknown,alongside,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-hun-46b193d4af90-01,adj-c05dc23d16515f58,incident-src-c05dc23d16515f58,fia-2024-hun-46b193d4af90,2024-hun,2024,Race,causing_collision,1,44,racing_incident,no_further_action,,,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-ita-5562671d826a-01,adj-98bfaa1af9372654,incident-src-98bfaa1af9372654,fia-2024-ita-5562671d826a,2024-ita,2024,Race,causing_collision,27,22,no_conclusion,time_penalty,10,2,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-ita-5774aa14322d-01,adj-f93d1bf0be920795,incident-src-f93d1bf0be920795,fia-2024-ita-5774aa14322d,2024-ita,2024,Race,forcing_off_track,3,27,no_conclusion,time_penalty,5,1,,internal_driving_guidelines,model_reviewed_corrected,1,fia_incident_clock_single_lap_interval,True,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-ita-9747ddf1dc7b-01,adj-def027f293e93425,incident-src-def027f293e93425,fia-2024-ita-9747ddf1dc7b,2024-ita,2024,Race,causing_collision,20,10,wholly_to_blame,time_penalty,10,2,,internal_driving_guidelines,model_reviewed_agree,,unresolved,False,False,False,inside,unknown,unknown,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
adjudication-seed-fia-2024-jpn-7c7c61a7ed8e-01,adj-cac143763ee20168,incident-src-cac143763ee20168,fia-2024-jpn-7c7c61a7ed8e,2024-jpn,2024,Race,forcing_off_track,63,81,no_conclusion,no_further_action,,,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,unknown,front_axle_ahead,exit,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-jpn-9cf103b985c9-01,adj-7a872dc58411ce68,incident-src-7a872dc58411ce68,fia-2024-jpn-9cf103b985c9,2024-jpn,2024,Race,causing_collision,3,23|18,no_conclusion,no_further_action,,,,internal_driving_guidelines,model_reviewed_corrected,1,fia_incident_clock_single_lap_interval,True,False,False,outside,unknown,apex,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-mco-8f89aba81bd5-01,adj-6ea8c11583ab4051,incident-src-6ea8c11583ab4051,fia-2024-mco-8f89aba81bd5,2024-mco,2024,Race,causing_collision,31,10,no_conclusion,grid_penalty,10,2,5,internal_driving_guidelines,model_reviewed_corrected,1,fia_incident_clock_single_lap_interval,True,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-mex-11839f036c68-01,adj-90ff433e4a6ee78a,incident-src-90ff433e4a6ee78a,fia-2024-mex-11839f036c68,2024-mex,2024,Race,forcing_off_track,11,18,no_conclusion,no_further_action,,,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,outside,alongside,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-mex-9398d22e8e7e-01,adj-10a8c59210b937e3,incident-src-10a8c59210b937e3,fia-2024-mex-9398d22e8e7e,2024-mex,2024,Race,forcing_off_track,1,4,no_conclusion,time_penalty,10,2,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,outside,unknown,apex,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-mex-a4340456d96a-01,adj-692b411e9f958d1d,incident-src-692b411e9f958d1d,fia-2024-mex-a4340456d96a,2024-mex,2024,Race,forcing_off_track,11,30,racing_incident,no_further_action,,,,internal_driving_guidelines,model_reviewed_agree,18,fia_incident_clock_single_lap_interval,False,False,False,inside,unknown,apex,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-mex-c52d53ba8a48-01,adj-c66b11904508fc88,incident-src-c66b11904508fc88,fia-2024-mex-c52d53ba8a48,2024-mex,2024,Race,causing_collision,43,30,predominantly_to_blame,time_penalty,10,2,,internal_driving_guidelines,model_reviewed_agree,65,fia_incident_clock_single_lap_interval,False,False,False,outside,alongside,apex,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
adjudication-seed-fia-2024-mex-f2d0b4da1ba3-01,adj-e29345f3745be8dd,incident-src-e29345f3745be8dd,fia-2024-mex-f2d0b4da1ba3,2024-mex,2024,Race,gaining_advantage_off_track,1,4,not_applicable,time_penalty,10,,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,inside,unknown,apex,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-mia-429b87bfdb1b-01,adj-4c476899a4894e96,incident-src-4c476899a4894e96,fia-2024-mia-429b87bfdb1b,2024-mia,2024,Race,gaining_advantage_off_track,18,23,not_applicable,time_penalty,10,,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-mia-54507686b24f-01,adj-662202a5b879f049,incident-src-662202a5b879f049,fia-2024-mia-54507686b24f,2024-mia,2024,Sprint,gaining_advantage_off_track,20,,not_applicable,time_penalty,10,,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-mia-86547ded7d12-01,adj-66a7d8add9666258,incident-group-86e2a514b5312efc,fia-2024-mia-86547ded7d12,2024-mia,2024,Sprint,causing_collision,18,14|4|44,no_conclusion,no_further_action,,,,internal_driving_guidelines,model_reviewed_agree,1,model_reviewed_source_or_timing,True,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-mia-a149f4a3c2c5-01,adj-909aa84ac351505f,incident-src-909aa84ac351505f,fia-2024-mia-a149f4a3c2c5,2024-mia,2024,Sprint,gaining_advantage_off_track,20,44,not_applicable,time_penalty,10,3,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-mia-b115633c9ba0-01,adj-c88d0a0133c58194,incident-group-86e2a514b5312efc,fia-2024-mia-b115633c9ba0,2024-mia,2024,Sprint,causing_collision,14,18|4|44,no_conclusion,no_further_action,,,,internal_driving_guidelines,model_reviewed_agree,1,model_reviewed_source_or_timing,True,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
